Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),Form Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Inputs (c15),Form Interaction Path (c16),Forms On Page (c17),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44),Forms On Page (event45)
https://stg.procore.com/en-au/press,procoredev,200,stg.procore.com|AU|Company|Press|Overview,Company|Press|Overview,stg.procore.com,Before Unload,2019-07-26T18:43:30.278-07:00,7193630520,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/press,13898,4,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,124,71,1536,4,1722,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,stg.procore.com|AU|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,stg.procore.com,Before Unload,2019-07-26T18:43:31.350-07:00,8027306174,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,3135,19,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,129,1,772,6,924,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/press/procore-acquires-bimanywhere,procoredev,200,stg.procore.com|AU|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,stg.procore.com,Before Unload,2019-07-26T18:43:35.624-07:00,9831142555,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/press/procore-acquires-bimanywhere,2791,22,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,290,1,788,6,1108,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/demo-thank-you,procoredev,200,stg.procore.com|AU|Marketing|Demo Thank You,Marketing|Demo Thank You,stg.procore.com,Before Unload,2019-07-26T18:43:37.347-07:00,1488031117,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/demo-thank-you,2451,24,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295,2,1,1,1,435,1,783,8,1243,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-au/project-management,procoredev,200,stg.procore.com|AU|Product|Project Management|Overview,Product|Project Management|Overview,stg.procore.com,Before Unload,2019-07-26T18:43:38.560-07:00,8694842533,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/project-management,4641,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,2,1,1,1,278,1,712,4,1007,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/project-management/bidding,procoredev,200,stg.procore.com|AU|Product|Project Management|Bidding,Product|Project Management|Bidding,stg.procore.com,Before Unload,2019-07-26T18:43:40.358-07:00,5208523469,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/project-management/bidding,4674,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,201,1,1393,4,1650,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/projects,procoredev,200,stg.procore.com|AU|Resource|Projects,Resource|Projects,stg.procore.com,Before Unload,2019-07-26T18:43:43.719-07:00,5405530345,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/projects,6708,9,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1295|4876,1,1,1,1,131,1,926,4,1074,,,,,,,,1,,1,6,,,,,,,,,,,,2
https://stg.procore.com/en-au/quality-safety,procoredev,200,stg.procore.com|AU|Product|Quality Safety|Overview,Product|Quality Safety|Overview,stg.procore.com,Before Unload,2019-07-26T18:43:45.759-07:00,7423832368,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/quality-safety,4705,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,275,70,1570,4,1864,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/quality-safety/daily-log,procoredev,200,stg.procore.com|AU|Product|Quality Safety|Daily Log,Product|Quality Safety|Daily Log,stg.procore.com,Before Unload,2019-07-26T18:43:46.889-07:00,2494463214,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/quality-safety/daily-log,4280,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,136,72,736,3,926,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/safety-qualified,procoredev,200,stg.procore.com|AU|Resource|Safety Qualified,Resource|Safety Qualified,stg.procore.com,Before Unload,2019-07-26T18:43:52.293-07:00,8055842586,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/safety-qualified,8131,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,3609|1295|4876,1,1,1,1,136,1,1603,4,1776,1,1,1,1,1,1,,,,,,,,,,,,,,,,,3
https://stg.procore.com/en-au/demo-thank-you,procoredev,200,stg.procore.com|AU|Marketing|Demo Thank You,Marketing|Demo Thank You,stg.procore.com,Before Unload,2019-07-26T18:43:53.386-07:00,9410936817,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/demo-thank-you,2451,24,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,3,1,1,1,273,1,763,3,1056,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/subcontractors,procoredev,200,stg.procore.com|AU|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Before Unload,2019-07-26T18:43:56.187-07:00,1268468190,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/subcontractors,8752,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,415,71,1499,8,1948,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/subs-demo,procoredev,200,stg.procore.com|AU|Marketing|Subs Demo,Marketing|Subs Demo,stg.procore.com,Before Unload,2019-07-26T18:43:57.314-07:00,4918135019,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/subs-demo,2833,21,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,4876|1295,1,1,1,1,121,1,790,4,935,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/webinars,procoredev,200,stg.procore.com|AU|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Before Unload,2019-07-26T18:44:01.414-07:00,2460373356,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/webinars,19547,100,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1295|4876|adb-390150781,1,1,1,1,325,71,910,3,1367,1,1,1,1,1,1,,1,,1,6,,,,,,,,,,,,3
https://stg.procore.com/en-au/workshops,procoredev,200,stg.procore.com|AU|Event|Workshops,Event|Workshops,stg.procore.com,Before Unload,2019-07-26T18:44:02.677-07:00,1140926893,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-au/workshops,1689,36,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,270,73,745,3,1035,1,1,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca,procoredev,200,stg.procore.com|CA|Home,Home,stg.procore.com,Before Unload,2019-07-26T18:44:04.924-07:00,4964897455,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca,6883,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,130,2,1501,7,1685,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/about,procoredev,200,stg.procore.com|CA|Company|About,Company|About,stg.procore.com,Before Unload,2019-07-26T18:44:07.287-07:00,8909870673,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/about,7117,8,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,287,85,1873,4,2179,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/blueprint,procoredev,200,stg.procore.com|CA|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Before Unload,2019-07-26T18:44:09.345-07:00,4711391102,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/blueprint,7571,8,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,2,1,1,1,121,87,1489,9,1636,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/buildersclub,procoredev,200,stg.procore.com|CA|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Before Unload,2019-07-26T18:44:13.760-07:00,4303185716,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/buildersclub,3945,15,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1295|4876,1,1,1,1,282,76,1601,7,1906,1,,,,,,,1,,1,6,,,,,,,,,,,,2
https://stg.procore.com/en-ca/certification,procoredev,200,stg.procore.com|CA|Resource|Certification,Resource|Certification,stg.procore.com,Before Unload,2019-07-26T18:44:17.671-07:00,5012207700,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/certification,6161,10,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1228|1295|4876,1,1,1,1,269,75,1441,4,1729,1,,,,,,,1,,1,6,,,,,,,,,,,,3
https://stg.procore.com/en-ca/construction-financials,procoredev,200,stg.procore.com|CA|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Before Unload,2019-07-26T18:44:22.135-07:00,8663838312,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/construction-financials,5788,10,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1295|4876,1,1,1,1,299,81,1857,4,2174,1,,,,,,,1,,1,6,,,,,,,,,,,,2
https://stg.procore.com/en-ca/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|CA|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Before Unload,2019-07-26T18:44:24.164-07:00,2649373360,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/construction-financials/accounting-integrations,9449,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,2,1,1,1,283,77,816,6,1120,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/continuing-education,procoredev,200,stg.procore.com|CA|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Before Unload,2019-07-26T18:44:26.89-07:00,2914598629,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/continuing-education,3941,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,2,1,1,1,288,76,957,6,1337,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/demo,procoredev,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-26T18:44:29.308-07:00,5805762744,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/demo,2747,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,4876|1295,1,1,1,1,311,176,2636,4,2976,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/engineering,procoredev,200,stg.procore.com|CA|Company|Engineering,Company|Engineering,stg.procore.com,Before Unload,2019-07-26T18:44:31.127-07:00,5189510735,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/engineering,19549,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,1,1,1,1,281,73,972,10,1313,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/events,procoredev,200,stg.procore.com|CA|Event|Industry Events,Event|Industry Events,stg.procore.com,Before Unload,2019-07-26T18:44:32.618-07:00,8777011751,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/events,870,69,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,280,78,861,6,1161,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/field-productivity,procoredev,200,stg.procore.com|CA|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,Before Unload,2019-07-26T18:44:34.434-07:00,6516635883,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/field-productivity,3396,18,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,264,72,1345,3,1662,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/field-productivity/crews,procoredev,200,stg.procore.com|CA|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,Before Unload,2019-07-26T18:44:36.203-07:00,6835619934,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/field-productivity/crews,3670,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,362,1,877,6,1291,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/jobs,procoredev,200,stg.procore.com|CA|Company|Jobs,Company|Jobs,stg.procore.com,Before Unload,2019-07-26T18:44:42.905-07:00,7009707783,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/jobs,4349,14,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+6,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton|Email|submit,1295|4876,1,1,1,1,282,74,1598,10,1932,1,,,,,,,1,,1,6,,,,,,,,,,,,2
https://stg.procore.com/en-ca/jobs/benefits,procoredev,200,stg.procore.com|CA|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,Before Unload,2019-07-26T18:44:47.860-07:00,2438083142,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/jobs/benefits,4416,14,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,256,68,1396,4,1676,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/demo-thank-you,procoredev,200,stg.procore.com|CA|Marketing|Demo Thank You,Marketing|Demo Thank You,stg.procore.com,Before Unload,2019-07-26T18:44:49.107-07:00,6489952645,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/demo-thank-you,2451,24,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,,2,1,1,1,411,1,774,6,1208,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/jobs/openings,procoredev,200,stg.procore.com|CA|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,Before Unload,2019-07-26T18:44:51.00-07:00,3651834747,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/jobs/openings,18596,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,3,1,1,1,293,82,1428,4,1740,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/jobs/openings/1056317,procoredev,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,Before Unload,2019-07-26T18:44:53.664-07:00,1238750003,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/jobs/openings/1056317,10702,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,288,72,1861,4,2195,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/jobs/sales,procoredev,200,stg.procore.com|CA|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,Before Unload,2019-07-26T18:44:57.196-07:00,3642864685,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/jobs/sales,4432,14,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+5,Online,Available,Visible,,,,,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,FirstName|LastName|Phone|Company|mktoButton,1295|4876,1,1,1,1,282,74,866,6,1175,1,,,,,,,1,,,5,,,,,,,,,,,,2
https://stg.procore.com/en-ca/legal,procoredev,200,stg.procore.com|CA|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,Before Unload,2019-07-26T18:44:59.792-07:00,3528302153,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/legal,1450,41,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,434,44,1756,7,2211,1,1,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/legal/api-terms-and-conditions,procoredev,200,stg.procore.com|CA|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,Before Unload,2019-07-26T18:45:02.55-07:00,8242495942,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/legal/api-terms-and-conditions,22098,3,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,2,1,1,1,266,72,1539,8,1853,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/partners,procoredev,200,stg.procore.com|CA|Resource|Partners,Resource|Partners,stg.procore.com,Before Unload,2019-07-26T18:45:04.54-07:00,9036190860,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/partners,5731,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1225|1295|4876,2,1,1,1,274,74,1500,5,1795,1,,,,,,,,,,,,,,,,,,,,,,3
https://stg.procore.com/en-ca/platform,procoredev,200,stg.procore.com|CA|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,Before Unload,2019-07-26T18:45:06.462-07:00,4025678342,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/platform,4799,13,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,,1295|4876,1,1,1,1,285,77,1610,7,1954,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/press,procoredev,200,stg.procore.com|CA|Company|Press|Overview,Company|Press|Overview,stg.procore.com,Before Unload,2019-07-26T18:45:07.776-07:00,9484172975,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/press,13898,4,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,277,74,803,4,1098,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procoredev,200,stg.procore.com|CA|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,stg.procore.com,Before Unload,2019-07-26T18:45:09.596-07:00,1988357611,44748389011964579820108344715376192766,66838540.1564191610,stg.procore.com,/en-ca/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,3135,19,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1295|4876,1,1,1,1,265,70,1339,4,1663,1,,,,,,,,,,,,,,,,,,,,,,2
